class,left_elbow,left_shoulder,left_hip,left_knee,right_elbow,right_shoulder,right_hip,right_knee
right_eye_thrust_correct,143.0470683465727,95.92039282860803,153.139456849943,172.91864816165332,132.73331800754005,94.11742662184942,146.64272755400088,155.56850991828247
right_eye_thrust_correct,143.0470683465727,95.92039282860803,153.139456849943,172.91864816165332,132.73331800754005,94.11742662184942,146.64272755400088,155.56850991828247
right_eye_thrust_correct,110.65551034145328,64.00433732727087,166.60824440285091,141.01218645340748,130.4131889839817,83.96033517891459,128.74878731747026,147.31465322412444
right_eye_thrust_correct,110.65551034145328,64.00433732727087,166.60824440285091,141.01218645340748,130.4131889839817,83.96033517891459,128.74878731747026,147.31465322412444
right_eye_thrust_correct,110.65551034145328,64.00433732727087,166.60824440285091,141.01218645340748,130.4131889839817,83.96033517891459,128.74878731747026,147.31465322412444
right_eye_thrust_correct,113.6854501182896,59.808799920711756,163.63248526667275,154.86285263157424,139.63180373867064,82.1381984230066,141.20521774297717,163.4472560739009
right_eye_thrust_correct,113.6854501182896,59.808799920711756,163.63248526667275,154.86285263157424,139.63180373867064,82.1381984230066,141.20521774297717,163.4472560739009
right_eye_thrust_correct,113.6854501182896,59.808799920711756,163.63248526667275,154.86285263157424,139.63180373867064,82.1381984230066,141.20521774297717,163.4472560739009
right_knee_block_correct,98.00828186341832,29.595792988723925,165.3380339299228,152.06675415198637,138.62094691341272,8.343648449034696,152.10115143087378,163.59673254453062
right_knee_block_correct,98.00828186341832,29.595792988723925,165.3380339299228,152.06675415198637,138.62094691341272,8.343648449034696,152.10115143087378,163.59673254453062
right_knee_block_correct,98.00828186341832,29.595792988723925,165.3380339299228,152.06675415198637,138.62094691341272,8.343648449034696,152.10115143087378,163.59673254453062
right_knee_block_correct,108.3928444474268,35.8098011217994,158.0727914345702,151.85417497436413,147.19179405666284,23.621799425913593,158.9003601636652,135.30237815525044
right_knee_block_correct,108.3928444474268,35.8098011217994,158.0727914345702,151.85417497436413,147.19179405666284,23.621799425913593,158.9003601636652,135.30237815525044
right_knee_block_correct,108.3928444474268,35.8098011217994,158.0727914345702,151.85417497436413,147.19179405666284,23.621799425913593,158.9003601636652,135.30237815525044
right_knee_block_correct,148.87527658235942,32.685513281136856,155.30661241880804,153.48801337920364,156.98756346406967,52.24104889697365,121.7871063207689,137.6406259576076
right_knee_block_correct,148.87527658235942,32.685513281136856,155.30661241880804,153.48801337920364,156.98756346406967,52.24104889697365,121.7871063207689,137.6406259576076
right_knee_block_correct,148.87527658235942,32.685513281136856,155.30661241880804,153.48801337920364,156.98756346406967,52.24104889697365,121.7871063207689,137.6406259576076
right_knee_block_correct,117.03156810651839,8.810362769289805,155.4724625303811,167.51370360589598,141.76279663806955,23.266877203820677,140.361544527202,148.95296111225662
right_knee_block_correct,117.03156810651839,8.810362769289805,155.4724625303811,167.51370360589598,141.76279663806955,23.266877203820677,140.361544527202,148.95296111225662
right_knee_block_correct,117.03156810651839,8.810362769289805,155.4724625303811,167.51370360589598,141.76279663806955,23.266877203820677,140.361544527202,148.95296111225662
right_knee_block_correct,139.05983779529464,53.50960165525664,163.5367828210629,149.59429772011893,146.02081950254754,30.494782765024063,128.47666482690354,144.76492889935471
right_knee_block_correct,139.05983779529464,53.50960165525664,163.5367828210629,149.59429772011893,146.02081950254754,30.494782765024063,128.47666482690354,144.76492889935471
right_knee_block_correct,139.05983779529464,53.50960165525664,163.5367828210629,149.59429772011893,146.02081950254754,30.494782765024063,128.47666482690354,144.76492889935471
right_knee_block_correct,131.19995427078064,38.55206585411377,161.83491832835844,152.7301100539947,140.612098625819,31.217945941361886,142.98784912616009,153.14413838664092
right_knee_block_correct,131.19995427078064,38.55206585411377,161.83491832835844,152.7301100539947,140.612098625819,31.217945941361886,142.98784912616009,153.14413838664092
right_knee_block_correct,131.19995427078064,38.55206585411377,161.83491832835844,152.7301100539947,140.612098625819,31.217945941361886,142.98784912616009,153.14413838664092
right_temple_block_correct,115.50654439662748,52.62554623701831,152.10661907984493,158.7131689860697,148.29910704237372,94.5859991134462,164.59115813931285,151.09455343088388
right_temple_block_correct,115.50654439662748,52.62554623701831,152.10661907984493,158.7131689860697,148.29910704237372,94.5859991134462,164.59115813931285,151.09455343088388
right_temple_block_correct,115.50654439662748,52.62554623701831,152.10661907984493,158.7131689860697,148.29910704237372,94.5859991134462,164.59115813931285,151.09455343088388
right_temple_block_correct,121.40591535602339,56.74345840545523,158.32174800073813,148.73441505813193,130.3821673826115,55.84917726371674,162.01820754767434,166.82909909813426
right_temple_block_correct,121.40591535602339,56.74345840545523,158.32174800073813,148.73441505813193,130.3821673826115,55.84917726371674,162.01820754767434,166.82909909813426
right_temple_block_correct,121.40591535602339,56.74345840545523,158.32174800073813,148.73441505813193,130.3821673826115,55.84917726371674,162.01820754767434,166.82909909813426
right_temple_block_correct,158.1826541833382,63.690732696276,154.54020571256447,172.4205812343442,155.1890474987502,110.63001881623958,165.3771133039389,161.2409278875363
right_temple_block_correct,158.1826541833382,63.690732696276,154.54020571256447,172.4205812343442,155.1890474987502,110.63001881623958,165.3771133039389,161.2409278875363
right_temple_block_correct,158.1826541833382,63.690732696276,154.54020571256447,172.4205812343442,155.1890474987502,110.63001881623958,165.3771133039389,161.2409278875363
right_temple_block_correct,135.45199418575822,55.681047994857884,151.01180613453505,177.64720259034104,131.93656247031802,62.25455800445528,147.22034434767346,159.2059982024671
right_temple_block_correct,135.45199418575822,55.681047994857884,151.01180613453505,177.64720259034104,131.93656247031802,62.25455800445528,147.22034434767346,159.2059982024671
right_temple_block_correct,135.45199418575822,55.681047994857884,151.01180613453505,177.64720259034104,131.93656247031802,62.25455800445528,147.22034434767346,159.2059982024671
